"year","month","region","power_train","value"
2023,12,"CZECH REPUBLIC","PHEV",418
2023,12,"CZECH REPUBLIC","HEV",3291
2023,12,"CZECH REPUBLIC","OTHERS",441
2023,12,"CZECH REPUBLIC","PETROL",7376
2023,12,"CZECH REPUBLIC","DIESEL",3082
2023,12,"CZECH REPUBLIC","TOTAL",15125
2023,12,"DENMARK","BEV",9873
2023,12,"DENMARK","PHEV",1723
2023,12,"DENMARK","HEV",2721
2023,12,"DENMARK","OTHERS",0
2023,12,"DENMARK","PETROL",3779
2023,12,"DENMARK","DIESEL",1091
2023,12,"DENMARK","TOTAL",19187
2023,12,"ESTONIA","BEV",139
2023,12,"ESTONIA","PHEV",39
2023,12,"ESTONIA","HEV",853
2023,12,"ESTONIA","OTHERS",9
2023,12,"ESTONIA","PETROL",496
2023,12,"ESTONIA","DIESEL",277
2023,12,"ESTONIA","TOTAL",1813
2023,12,"FINLAND","BEV",2103
2023,12,"FINLAND","PHEV",1503
2023,12,"FINLAND","HEV",1215
2023,12,"FINLAND","OTHERS",16
2023,12,"FINLAND","PETROL",689
2023,12,"FINLAND","DIESEL",274
2023,12,"FINLAND","TOTAL",5800
2023,12,"FRANCE","BEV",37355
2023,12,"FRANCE","PHEV",17058
2023,12,"FRANCE","HEV",48138
2023,12,"FRANCE","OTHERS",5015
2023,12,"FRANCE","PETROL",56700
2023,12,"FRANCE","DIESEL",16739
2023,12,"FRANCE","TOTAL",181005
2023,12,"GERMANY","BEV",54654
2023,12,"GERMANY","PHEV",17894
2023,12,"GERMANY","HEV",55687
2023,12,"GERMANY","OTHERS",1351
2023,12,"GERMANY","PETROL",74894
2023,12,"GERMANY","DIESEL",37403
2023,12,"GERMANY","TOTAL",241883
2023,12,"GREECE","BEV",577
2023,12,"GREECE","PHEV",666
2023,12,"GREECE","HEV",3100
2023,12,"GREECE","OTHERS",332
2023,12,"GREECE","PETROL",2912
2023,12,"GREECE","DIESEL",653
2023,12,"GREECE","TOTAL",8240
2023,12,"HUNGARY","BEV",424
2023,12,"HUNGARY","PHEV",420
2023,12,"HUNGARY","HEV",3874
2023,12,"HUNGARY","OTHERS",37
2023,12,"HUNGARY","PETROL",2195
2023,12,"HUNGARY","DIESEL",1036
2023,12,"HUNGARY","TOTAL",7986
2023,12,"IRELAND","BEV",199
2023,12,"IRELAND","PHEV",45
2023,12,"IRELAND","HEV",56
2023,12,"IRELAND","OTHERS",0
2023,12,"IRELAND","PETROL",10
2023,12,"IRELAND","DIESEL",35
2023,12,"IRELAND","TOTAL",345
2023,12,"ITALY","BEV",6806
2023,12,"ITALY","PHEV",4482
2023,12,"ITALY","HEV",38855
2023,12,"ITALY","OTHERS",10247
2023,12,"ITALY","PETROL",33820
2023,12,"ITALY","DIESEL",16901
2023,12,"ITALY","TOTAL",111111
2023,12,"LATVIA","BEV",126
2023,12,"LATVIA","PHEV",28
2023,12,"LATVIA","HEV",436
2023,12,"LATVIA","OTHERS",19
2023,12,"LATVIA","PETROL",606
2023,12,"LATVIA","DIESEL",193
2023,12,"LATVIA","TOTAL",1408
2023,12,"LITHUANIA","BEV",176
2023,12,"LITHUANIA","PHEV",0
2023,12,"LITHUANIA","HEV",884
2023,12,"LITHUANIA","OTHERS",0
2023,12,"LITHUANIA","PETROL",544
2023,12,"LITHUANIA","DIESEL",153
2023,12,"LITHUANIA","TOTAL",1757
2023,12,"LUXEMBOURG","BEV",826
2023,12,"LUXEMBOURG","PHEV",368
2023,12,"LUXEMBOURG","HEV",646
2023,12,"LUXEMBOURG","OTHERS",0
2023,12,"LUXEMBOURG","PETROL",954
2023,12,"LUXEMBOURG","DIESEL",554
2023,12,"LUXEMBOURG","TOTAL",3348
2023,12,"MALTA","BEV",84
2023,12,"MALTA","PHEV",56
2023,12,"MALTA","HEV",96
2023,12,"MALTA","OTHERS",0
2023,12,"MALTA","PETROL",189
2023,12,"MALTA","DIESEL",45
2023,12,"MALTA","TOTAL",470
2023,12,"NETHERLANDS","BEV",11125
2023,12,"NETHERLANDS","PHEV",2323
2023,12,"NETHERLANDS","HEV",7031
2023,12,"NETHERLANDS","OTHERS",311
2023,12,"NETHERLANDS","PETROL",5586
2023,12,"NETHERLANDS","DIESEL",201
2023,12,"NETHERLANDS","TOTAL",26577
2023,12,"POLAND","BEV",1711
2023,12,"POLAND","PHEV",1281
2023,12,"POLAND","HEV",17453
2023,12,"POLAND","OTHERS",1301
2023,12,"POLAND","PETROL",15896
2023,12,"POLAND","DIESEL",4475
2023,12,"POLAND","TOTAL",42117
2023,12,"PORTUGAL","BEV",3957
2023,12,"PORTUGAL","PHEV",2686
2023,12,"PORTUGAL","HEV",1997
2023,12,"PORTUGAL","OTHERS",1324
2023,12,"PORTUGAL","PETROL",4909
2023,12,"PORTUGAL","DIESEL",1762
2023,12,"PORTUGAL","TOTAL",16635
2023,12,"ROMANIA","BEV",1279
2023,12,"ROMANIA","PHEV",0
2023,12,"ROMANIA","HEV",3789
2023,12,"ROMANIA","OTHERS",1121
2023,12,"ROMANIA","PETROL",3693
2023,12,"ROMANIA","DIESEL",1491
2023,12,"ROMANIA","TOTAL",11373
2023,12,"SLOVAKIA","BEV",205
2023,12,"SLOVAKIA","PHEV",185
2023,12,"SLOVAKIA","HEV",1583
2023,12,"SLOVAKIA","OTHERS",117
2023,12,"SLOVAKIA","PETROL",2234
2023,12,"SLOVAKIA","DIESEL",1004
2023,12,"SLOVAKIA","TOTAL",5328
2023,12,"SLOVENIA","BEV",338
2023,12,"SLOVENIA","PHEV",51
2023,12,"SLOVENIA","HEV",309
2023,12,"SLOVENIA","OTHERS",21
2023,12,"SLOVENIA","PETROL",1624
2023,12,"SLOVENIA","DIESEL",462
2023,12,"SLOVENIA","TOTAL",2805
2023,12,"SPAIN","BEV",5896
2023,12,"SPAIN","PHEV",6546
2023,12,"SPAIN","HEV",27924
2023,12,"SPAIN","OTHERS",3062
2023,12,"SPAIN","PETROL",29422
2023,12,"SPAIN","DIESEL",8922
2023,12,"SPAIN","TOTAL",81772
2023,12,"SWEDEN","BEV",11510
2023,12,"SWEDEN","PHEV",7064
2023,12,"SWEDEN","HEV",2235
2023,12,"SWEDEN","OTHERS",474
2023,12,"SWEDEN","PETROL",6110
2023,12,"SWEDEN","DIESEL",2043
2023,12,"SWEDEN","TOTAL",29436
2023,12,"EUROPEAN UNION","BEV",160700
2023,12,"EUROPEAN UNION","PHEV",71546
2023,12,"EUROPEAN UNION","HEV",229567
2023,12,"EUROPEAN UNION","OTHERS",25504
2023,12,"EUROPEAN UNION","PETROL",274477
2023,12,"EUROPEAN UNION","DIESEL",105258
2023,12,"EUROPEAN UNION","TOTAL",867052
2023,12,"ICELAND","BEV",1242
2023,12,"ICELAND","PHEV",59
2023,12,"ICELAND","HEV",46
2023,12,"ICELAND","OTHERS",0
2023,12,"ICELAND","PETROL",23
2023,12,"ICELAND","DIESEL",82
2023,12,"ICELAND","TOTAL",1452
2023,12,"NORWAY","BEV",8957
2023,12,"NORWAY","PHEV",1954
2023,12,"NORWAY","HEV",709
2023,12,"NORWAY","OTHERS",0
2023,12,"NORWAY","PETROL",183
2023,12,"NORWAY","DIESEL",380
2023,12,"NORWAY","TOTAL",12183
2023,12,"SWITZERLAND","BEV",7240
2023,12,"SWITZERLAND","PHEV",2782
2023,12,"SWITZERLAND","HEV",7074
2023,12,"SWITZERLAND","OTHERS",4
2023,12,"SWITZERLAND","PETROL",7580
2023,12,"SWITZERLAND","DIESEL",2268
2023,12,"SWITZERLAND","TOTAL",26948
2023,12,"EFTA","BEV",17439
2023,12,"EFTA","PHEV",4795
2023,12,"EFTA","HEV",7829
2023,12,"EFTA","OTHERS",4
2023,12,"EFTA","PETROL",7786
2023,12,"EFTA","DIESEL",2730
2023,12,"EFTA","TOTAL",40583
2023,12,"UNITED KINGDOM","BEV",27841
2023,12,"UNITED KINGDOM","PHEV",12162
2023,12,"UNITED KINGDOM","HEV",41838
2023,12,"UNITED KINGDOM","OTHERS",0
2023,12,"UNITED KINGDOM","PETROL",54360
2023,12,"UNITED KINGDOM","DIESEL",4891
2023,12,"UNITED KINGDOM","TOTAL",141092
2023,12,"EU + EFTA + UK","BEV",205980
2023,12,"EU + EFTA + UK","PHEV",88503
2023,12,"EU + EFTA + UK","HEV",279234
2023,12,"EU + EFTA + UK","OTHERS",25508
2023,12,"EU + EFTA + UK","PETROL",336623
2023,12,"EU + EFTA + UK","DIESEL",112879
2023,12,"EU + EFTA + UK","TOTAL",1048727
2024,1,"AUSTRIA","BEV",2823
2024,1,"AUSTRIA","PHEV",1469
2024,1,"AUSTRIA","HEV",4069
2024,1,"AUSTRIA","OTHERS",4
2024,1,"AUSTRIA","PETROL",5681
2024,1,"AUSTRIA","DIESEL",3506
2024,1,"AUSTRIA","TOTAL",17552
2024,1,"BELGIUM","BEV",9995
2024,1,"BELGIUM","PHEV",11972
2024,1,"BELGIUM","HEV",4170
2024,1,"BELGIUM","OTHERS",266
2024,1,"BELGIUM","PETROL",17461
2024,1,"BELGIUM","DIESEL",2803
2024,1,"BELGIUM","TOTAL",46667
2024,1,"BULGARIA","BEV",135
2024,1,"BULGARIA","PHEV",33
2024,1,"BULGARIA","HEV",64
2024,1,"BULGARIA","OTHERS",36
2024,1,"BULGARIA","PETROL",2435
2024,1,"BULGARIA","DIESEL",419
2024,1,"BULGARIA","TOTAL",3122
2024,1,"CROATIA","BEV",82
2024,1,"CROATIA","PHEV",119
2024,1,"CROATIA","HEV",1216
2024,1,"CROATIA","OTHERS",127
2024,1,"CROATIA","PETROL",2045
2024,1,"CROATIA","DIESEL",903
2024,1,"CROATIA","TOTAL",4492
2024,1,"CYPRUS","BEV",65
2024,1,"CYPRUS","PHEV",68
2024,1,"CYPRUS","HEV",679
2024,1,"CYPRUS","OTHERS",0
2024,1,"CYPRUS","PETROL",630
2024,1,"CYPRUS","DIESEL",85
2024,1,"CYPRUS","TOTAL",1527
2024,1,"CZECH REPUBLIC","BEV",575
2024,1,"CZECH REPUBLIC","PHEV",534
2024,1,"CZECH REPUBLIC","HEV",3468
2024,1,"CZECH REPUBLIC","OTHERS",333
2024,1,"CZECH REPUBLIC","PETROL",10431
2024,1,"CZECH REPUBLIC","DIESEL",4912
2024,1,"CZECH REPUBLIC","TOTAL",20253
2024,1,"DENMARK","BEV",3126
2024,1,"DENMARK","PHEV",366
2024,1,"DENMARK","HEV",1746
2024,1,"DENMARK","OTHERS",0
2024,1,"DENMARK","PETROL",3277
2024,1,"DENMARK","DIESEL",333
2024,1,"DENMARK","TOTAL",8848
2024,1,"ESTONIA","BEV",136
2024,1,"ESTONIA","PHEV",55
2024,1,"ESTONIA","HEV",683
2024,1,"ESTONIA","OTHERS",9
2024,1,"ESTONIA","PETROL",413
2024,1,"ESTONIA","DIESEL",281
2024,1,"ESTONIA","TOTAL",1577
2024,1,"FINLAND","BEV",1587
2024,1,"FINLAND","PHEV",1545
2024,1,"FINLAND","HEV",2283
2024,1,"FINLAND","OTHERS",19
2024,1,"FINLAND","PETROL",801
2024,1,"FINLAND","DIESEL",354
2024,1,"FINLAND","TOTAL",6589
2024,1,"FRANCE","BEV",20017
2024,1,"FRANCE","PHEV",10549
2024,1,"FRANCE","HEV",33810
2024,1,"FRANCE","OTHERS",6561
2024,1,"FRANCE","PETROL",41727
2024,1,"FRANCE","DIESEL",9620
2024,1,"FRANCE","TOTAL",122284
2024,1,"GERMANY","BEV",22474
2024,1,"GERMANY","PHEV",14394
2024,1,"GERMANY","HEV",52102
2024,1,"GERMANY","OTHERS",1923
2024,1,"GERMANY","PETROL",81724
2024,1,"GERMANY","DIESEL",40936
2024,1,"GERMANY","TOTAL",213553
2024,1,"GREECE","BEV",450
2024,1,"GREECE","PHEV",798
2024,1,"GREECE","HEV",4586
2024,1,"GREECE","OTHERS",138
2024,1,"GREECE","PETROL",5177
2024,1,"GREECE","DIESEL",1603
2024,1,"GREECE","TOTAL",12752
2024,1,"HUNGARY","BEV",374
2024,1,"HUNGARY","PHEV",447
2024,1,"HUNGARY","HEV",3756
2024,1,"HUNGARY","OTHERS",16
2024,1,"HUNGARY","PETROL",2551
2024,1,"HUNGARY","DIESEL",896
2024,1,"HUNGARY","TOTAL",8040
2024,1,"IRELAND","BEV",4095
2024,1,"IRELAND","PHEV",2551
2024,1,"IRELAND","HEV",7925
2024,1,"IRELAND","OTHERS",0
2024,1,"IRELAND","PETROL",10013
2024,1,"IRELAND","DIESEL",6835
2024,1,"IRELAND","TOTAL",31419
2024,1,"ITALY","BEV",2961
2024,1,"ITALY","PHEV",4084
2024,1,"ITALY","HEV",53827
2024,1,"ITALY","OTHERS",15764
2024,1,"ITALY","PETROL",43335
2024,1,"ITALY","DIESEL",21914
2024,1,"ITALY","TOTAL",141885
2024,1,"LATVIA","BEV",86
2024,1,"LATVIA","PHEV",32
2024,1,"LATVIA","HEV",411
2024,1,"LATVIA","OTHERS",33
2024,1,"LATVIA","PETROL",437
2024,1,"LATVIA","DIESEL",203
2024,1,"LATVIA","TOTAL",1202
2024,1,"LITHUANIA","BEV",126
2024,1,"LITHUANIA","PHEV",0
2024,1,"LITHUANIA","HEV",1060
2024,1,"LITHUANIA","OTHERS",0
2024,1,"LITHUANIA","PETROL",757
2024,1,"LITHUANIA","DIESEL",178
2024,1,"LITHUANIA","TOTAL",2121
2024,1,"LUXEMBOURG","BEV",779
2024,1,"LUXEMBOURG","PHEV",391
2024,1,"LUXEMBOURG","HEV",845
2024,1,"LUXEMBOURG","OTHERS",0
2024,1,"LUXEMBOURG","PETROL",1039
2024,1,"LUXEMBOURG","DIESEL",571
2024,1,"LUXEMBOURG","TOTAL",3625
2024,1,"MALTA","BEV",74
2024,1,"MALTA","PHEV",68
2024,1,"MALTA","HEV",110
2024,1,"MALTA","OTHERS",0
2024,1,"MALTA","PETROL",144
2024,1,"MALTA","DIESEL",38
2024,1,"MALTA","TOTAL",434
2024,1,"NETHERLANDS","BEV",8713
2024,1,"NETHERLANDS","PHEV",4986
2024,1,"NETHERLANDS","HEV",10121
2024,1,"NETHERLANDS","OTHERS",219
2024,1,"NETHERLANDS","PETROL",10175
2024,1,"NETHERLANDS","DIESEL",263
2024,1,"NETHERLANDS","TOTAL",34477
2024,1,"POLAND","BEV",1120
2024,1,"POLAND","PHEV",1048
2024,1,"POLAND","HEV",19943
2024,1,"POLAND","OTHERS",1383
2024,1,"POLAND","PETROL",16168
2024,1,"POLAND","DIESEL",3134
2024,1,"POLAND","TOTAL",42796
2024,1,"PORTUGAL","BEV",2494
2024,1,"PORTUGAL","PHEV",2168
2024,1,"PORTUGAL","HEV",2565
2024,1,"PORTUGAL","OTHERS",1102
2024,1,"PORTUGAL","PETROL",5851
2024,1,"PORTUGAL","DIESEL",1557
2024,1,"PORTUGAL","TOTAL",15737
2024,1,"ROMANIA","BEV",1631
2024,1,"ROMANIA","PHEV",0
2024,1,"ROMANIA","HEV",4215
2024,1,"ROMANIA","OTHERS",1257
2024,1,"ROMANIA","PETROL",3929
2024,1,"ROMANIA","DIESEL",1701
2024,1,"ROMANIA","TOTAL",12733
2024,1,"SLOVAKIA","BEV",217
2024,1,"SLOVAKIA","PHEV",242
2024,1,"SLOVAKIA","HEV",2454
2024,1,"SLOVAKIA","OTHERS",216
2024,1,"SLOVAKIA","PETROL",3494
2024,1,"SLOVAKIA","DIESEL",1312
2024,1,"SLOVAKIA","TOTAL",7935
2024,1,"SLOVENIA","BEV",295
2024,1,"SLOVENIA","PHEV",91
2024,1,"SLOVENIA","HEV",690
2024,1,"SLOVENIA","OTHERS",47
2024,1,"SLOVENIA","PETROL",2310
2024,1,"SLOVENIA","DIESEL",788
2024,1,"SLOVENIA","TOTAL",4221
2024,1,"SPAIN","BEV",3375
2024,1,"SPAIN","PHEV",4578
2024,1,"SPAIN","HEV",26451
2024,1,"SPAIN","OTHERS",2762
2024,1,"SPAIN","PETROL",23966
2024,1,"SPAIN","DIESEL",7553
2024,1,"SPAIN","TOTAL",68685
2024,1,"SWEDEN","BEV",4936
2024,1,"SWEDEN","PHEV",4072
2024,1,"SWEDEN","HEV",1819
2024,1,"SWEDEN","OTHERS",677
2024,1,"SWEDEN","PETROL",3943
2024,1,"SWEDEN","DIESEL",1717
2024,1,"SWEDEN","TOTAL",17164
2024,1,"EUROPEAN UNION","BEV",92741
2024,1,"EUROPEAN UNION","PHEV",66660
2024,1,"EUROPEAN UNION","HEV",245068
2024,1,"EUROPEAN UNION","OTHERS",32892
2024,1,"EUROPEAN UNION","PETROL",299914
2024,1,"EUROPEAN UNION","DIESEL",114415
2024,1,"EUROPEAN UNION","TOTAL",851690
2024,1,"ICELAND","BEV",169
2024,1,"ICELAND","PHEV",90
2024,1,"ICELAND","HEV",72
2024,1,"ICELAND","OTHERS",1
2024,1,"ICELAND","PETROL",42
2024,1,"ICELAND","DIESEL",83
2024,1,"ICELAND","TOTAL",457
2024,1,"NORWAY","BEV",4717
2024,1,"NORWAY","PHEV",94
2024,1,"NORWAY","HEV",164
2024,1,"NORWAY","OTHERS",0
2024,1,"NORWAY","PETROL",44
2024,1,"NORWAY","DIESEL",103
2024,1,"NORWAY","TOTAL",5122
2024,1,"SWITZERLAND","BEV",2364
2024,1,"SWITZERLAND","PHEV",1582
2024,1,"SWITZERLAND","HEV",4620
2024,1,"SWITZERLAND","OTHERS",7
2024,1,"SWITZERLAND","PETROL",4965
2024,1,"SWITZERLAND","DIESEL",1698
2024,1,"SWITZERLAND","TOTAL",15236
2024,1,"EFTA","BEV",7250
2024,1,"EFTA","PHEV",1766
2024,1,"EFTA","HEV",4856
2024,1,"EFTA","OTHERS",8
2024,1,"EFTA","PETROL",5051
2024,1,"EFTA","DIESEL",1884
2024,1,"EFTA","TOTAL",20815
2024,1,"UNITED KINGDOM","BEV",20935
2024,1,"UNITED KINGDOM","PHEV",11944
2024,1,"UNITED KINGDOM","HEV",47435
2024,1,"UNITED KINGDOM","OTHERS",0
2024,1,"UNITED KINGDOM","PETROL",58236
2024,1,"UNITED KINGDOM","DIESEL",4326
2024,1,"UNITED KINGDOM","TOTAL",142876
2024,1,"EU + EFTA + UK","BEV",120926
2024,1,"EU + EFTA + UK","PHEV",80370
2024,1,"EU + EFTA + UK","HEV",297359
2024,1,"EU + EFTA + UK","OTHERS",32900
2024,1,"EU + EFTA + UK","PETROL",363201
2024,1,"EU + EFTA + UK","DIESEL",120625
2024,1,"EU + EFTA + UK","TOTAL",1015381
2024,2,"AUSTRIA","BEV",3322
2024,2,"AUSTRIA","PHEV",1335
2024,2,"AUSTRIA","HEV",4691
2024,2,"AUSTRIA","OTHERS",0
2024,2,"AUSTRIA","PETROL",6527
2024,2,"AUSTRIA","DIESEL",4135
2024,2,"AUSTRIA","TOTAL",20010
2024,2,"BELGIUM","BEV",9385
2024,2,"BELGIUM","PHEV",8385
2024,2,"BELGIUM","HEV",4282
2024,2,"BELGIUM","OTHERS",415
2024,2,"BELGIUM","PETROL",18918
2024,2,"BELGIUM","DIESEL",2338
2024,2,"BELGIUM","TOTAL",43723
2024,2,"BULGARIA","BEV",156
2024,2,"BULGARIA","PHEV",31
2024,2,"BULGARIA","HEV",73
2024,2,"BULGARIA","OTHERS",0
2024,2,"BULGARIA","PETROL",2738
2024,2,"BULGARIA","DIESEL",610
2024,2,"BULGARIA","TOTAL",3608
2024,2,"CROATIA","BEV",50
2024,2,"CROATIA","PHEV",94
2024,2,"CROATIA","HEV",1455
2024,2,"CROATIA","OTHERS",110
2024,2,"CROATIA","PETROL",1898
2024,2,"CROATIA","DIESEL",923
2024,2,"CROATIA","TOTAL",4530
2024,2,"CYPRUS","BEV",105
2024,2,"CYPRUS","PHEV",48
2024,2,"CYPRUS","HEV",609
2024,2,"CYPRUS","OTHERS",0
2024,2,"CYPRUS","PETROL",712
2024,2,"CYPRUS","DIESEL",27
2024,2,"CYPRUS","TOTAL",1501
2024,2,"CZECH REPUBLIC","BEV",443
2024,2,"CZECH REPUBLIC","PHEV",403
2024,2,"CZECH REPUBLIC","HEV",3973
2024,2,"CZECH REPUBLIC","OTHERS",414
2024,2,"CZECH REPUBLIC","PETROL",9452
2024,2,"CZECH REPUBLIC","DIESEL",3643
2024,2,"CZECH REPUBLIC","TOTAL",18328
2024,2,"DENMARK","BEV",4974
2024,2,"DENMARK","PHEV",525
2024,2,"DENMARK","HEV",1941
2024,2,"DENMARK","OTHERS",0
2024,2,"DENMARK","PETROL",3415
2024,2,"DENMARK","DIESEL",363
2024,2,"DENMARK","TOTAL",11218
2024,2,"ESTONIA","BEV",89
2024,2,"ESTONIA","PHEV",59
2024,2,"ESTONIA","HEV",609
2024,2,"ESTONIA","OTHERS",9
2024,2,"ESTONIA","PETROL",430
2024,2,"ESTONIA","DIESEL",244
2024,2,"ESTONIA","TOTAL",1440
2024,2,"FINLAND","BEV",1330
2024,2,"FINLAND","PHEV",1236
2024,2,"FINLAND","HEV",1735
2024,2,"FINLAND","OTHERS",39
2024,2,"FINLAND","PETROL",735
2024,2,"FINLAND","DIESEL",297
2024,2,"FINLAND","TOTAL",5372
2024,2,"FRANCE","BEV",25825
2024,2,"FRANCE","PHEV",11732
2024,2,"FRANCE","HEV",41227
2024,2,"FRANCE","OTHERS",5495
2024,2,"FRANCE","PETROL",48095
2024,2,"FRANCE","DIESEL",10221
2024,2,"FRANCE","TOTAL",142595
2024,2,"GERMANY","BEV",27479
2024,2,"GERMANY","PHEV",14575
2024,2,"GERMANY","HEV",54792
2024,2,"GERMANY","OTHERS",1283
2024,2,"GERMANY","PETROL",77106
2024,2,"GERMANY","DIESEL",42153
2024,2,"GERMANY","TOTAL",217388
2024,2,"GREECE","BEV",581
2024,2,"GREECE","PHEV",525
2024,2,"GREECE","HEV",4445
2024,2,"GREECE","OTHERS",148
2024,2,"GREECE","PETROL",4472
2024,2,"GREECE","DIESEL",1280
2024,2,"GREECE","TOTAL",11451
2024,2,"HUNGARY","BEV",741
2024,2,"HUNGARY","PHEV",545
2024,2,"HUNGARY","HEV",5058
2024,2,"HUNGARY","OTHERS",7
2024,2,"HUNGARY","PETROL",3276
2024,2,"HUNGARY","DIESEL",1108
2024,2,"HUNGARY","TOTAL",10735
2024,2,"IRELAND","BEV",1861
2024,2,"IRELAND","PHEV",1248
2024,2,"IRELAND","HEV",3018
2024,2,"IRELAND","OTHERS",0
2024,2,"IRELAND","PETROL",5768
2024,2,"IRELAND","DIESEL",4551
2024,2,"IRELAND","TOTAL",16446
2024,2,"ITALY","BEV",5007
2024,2,"ITALY","PHEV",4662
2024,2,"ITALY","HEV",55407
2024,2,"ITALY","OTHERS",14594
2024,2,"ITALY","PETROL",45901
2024,2,"ITALY","DIESEL",21455
2024,2,"ITALY","TOTAL",147026
2024,2,"LATVIA","BEV",77
2024,2,"LATVIA","PHEV",27
2024,2,"LATVIA","HEV",421
2024,2,"LATVIA","OTHERS",36
2024,2,"LATVIA","PETROL",426
2024,2,"LATVIA","DIESEL",230
2024,2,"LATVIA","TOTAL",1217
2024,2,"LITHUANIA","BEV",106
2024,2,"LITHUANIA","PHEV",0
2024,2,"LITHUANIA","HEV",1051
2024,2,"LITHUANIA","OTHERS",0
2024,2,"LITHUANIA","PETROL",646
2024,2,"LITHUANIA","DIESEL",206
2024,2,"LITHUANIA","TOTAL",2009
2024,2,"LUXEMBOURG","BEV",942
2024,2,"LUXEMBOURG","PHEV",383
2024,2,"LUXEMBOURG","HEV",1002
2024,2,"LUXEMBOURG","OTHERS",0
2024,2,"LUXEMBOURG","PETROL",1377
2024,2,"LUXEMBOURG","DIESEL",581
2024,2,"LUXEMBOURG","TOTAL",4285
2024,2,"MALTA","BEV",92
2024,2,"MALTA","PHEV",67
2024,2,"MALTA","HEV",111
2024,2,"MALTA","OTHERS",1
2024,2,"MALTA","PETROL",203
2024,2,"MALTA","DIESEL",70
2024,2,"MALTA","TOTAL",544
2024,2,"NETHERLANDS","BEV",8291
2024,2,"NETHERLANDS","PHEV",4300
2024,2,"NETHERLANDS","HEV",9057
2024,2,"NETHERLANDS","OTHERS",247
2024,2,"NETHERLANDS","PETROL",8255
2024,2,"NETHERLANDS","DIESEL",264
2024,2,"NETHERLANDS","TOTAL",30414
2024,2,"POLAND","BEV",1373
2024,2,"POLAND","PHEV",1298
2024,2,"POLAND","HEV",21488
2024,2,"POLAND","OTHERS",1273
2024,2,"POLAND","PETROL",17030
2024,2,"POLAND","DIESEL",3511
2024,2,"POLAND","TOTAL",45973
2024,2,"PORTUGAL","BEV",3348
2024,2,"PORTUGAL","PHEV",2547
2024,2,"PORTUGAL","HEV",2026
2024,2,"PORTUGAL","OTHERS",1461
2024,2,"PORTUGAL","PETROL",8976
2024,2,"PORTUGAL","DIESEL",2134
2024,2,"PORTUGAL","TOTAL",20492
2024,2,"ROMANIA","BEV",1109
2024,2,"ROMANIA","PHEV",0
2024,2,"ROMANIA","HEV",3736
2024,2,"ROMANIA","OTHERS",953
2024,2,"ROMANIA","PETROL",3729
2024,2,"ROMANIA","DIESEL",1812
2024,2,"ROMANIA","TOTAL",11339
2024,2,"SLOVAKIA","BEV",190
2024,2,"SLOVAKIA","PHEV",167
2024,2,"SLOVAKIA","HEV",2313
2024,2,"SLOVAKIA","OTHERS",139
2024,2,"SLOVAKIA","PETROL",3692
2024,2,"SLOVAKIA","DIESEL",1201
2024,2,"SLOVAKIA","TOTAL",7702
2024,2,"SLOVENIA","BEV",278
2024,2,"SLOVENIA","PHEV",104
2024,2,"SLOVENIA","HEV",472
2024,2,"SLOVENIA","OTHERS",33
2024,2,"SLOVENIA","PETROL",2591
2024,2,"SLOVENIA","DIESEL",670
2024,2,"SLOVENIA","TOTAL",4148
2024,2,"SPAIN","BEV",3804
2024,2,"SPAIN","PHEV",5563
2024,2,"SPAIN","HEV",28625
2024,2,"SPAIN","OTHERS",2417
2024,2,"SPAIN","PETROL",32659
2024,2,"SPAIN","DIESEL",8280
2024,2,"SPAIN","TOTAL",81348
2024,2,"SWEDEN","BEV",5229
2024,2,"SWEDEN","PHEV",4492
2024,2,"SWEDEN","HEV",1894
2024,2,"SWEDEN","OTHERS",773
2024,2,"SWEDEN","PETROL",4794
2024,2,"SWEDEN","DIESEL",1584
2024,2,"SWEDEN","TOTAL",18766
2024,2,"EUROPEAN UNION","BEV",106187
2024,2,"EUROPEAN UNION","PHEV",64351
2024,2,"EUROPEAN UNION","HEV",255511
2024,2,"EUROPEAN UNION","OTHERS",29847
2024,2,"EUROPEAN UNION","PETROL",313821
2024,2,"EUROPEAN UNION","DIESEL",113891
2024,2,"EUROPEAN UNION","TOTAL",883608
2024,2,"ICELAND","BEV",97
2024,2,"ICELAND","PHEV",96
2024,2,"ICELAND","HEV",95
2024,2,"ICELAND","OTHERS",0
2024,2,"ICELAND","PETROL",26
2024,2,"ICELAND","DIESEL",83
2024,2,"ICELAND","TOTAL",397
2024,2,"NORWAY","BEV",6647
2024,2,"NORWAY","PHEV",147
2024,2,"NORWAY","HEV",312
2024,2,"NORWAY","OTHERS",0
2024,2,"NORWAY","PETROL",76
2024,2,"NORWAY","DIESEL",198
2024,2,"NORWAY","TOTAL",7380
2024,2,"SWITZERLAND","BEV",3301
2024,2,"SWITZERLAND","PHEV",1684
2024,2,"SWITZERLAND","HEV",5336
2024,2,"SWITZERLAND","OTHERS",15
2024,2,"SWITZERLAND","PETROL",6274
2024,2,"SWITZERLAND","DIESEL",2178
2024,2,"SWITZERLAND","TOTAL",18788
2024,2,"EFTA","BEV",10045
2024,2,"EFTA","PHEV",1927
2024,2,"EFTA","HEV",5743
2024,2,"EFTA","OTHERS",15
2024,2,"EFTA","PETROL",6376
2024,2,"EFTA","DIESEL",2459
2024,2,"EFTA","TOTAL",26565
2024,2,"UNITED KINGDOM","BEV",14991
